result_page_number	result_page_index_position	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
12	39	masks	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=masks	Lanhui 12Pcs Children Kids Boys Girls Washable Cartoon Lovely Mask Cover	12.51	12.51	Sold & shipped by Joybuy Free delivery		0.0	N
13	0	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Lit Christmas Tree Pocket Face Mask Christmas Adult Prints Washable Reusable Face Mask Cloth Face Mask Nose and Mouth Mask 3 Layered Breathable Facial Cover Adult Protection Christmas Tree Face Mask	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		0.0	N
13	1	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Freeman Feeling Beautiful Rejuvenating Cucumber + Pink Salt Clay Mask, 0.5 fl oz	1.37	1.37	Free pickup today	Pickup Only	3.0	N
13	2	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	3 Pcs unisex Kids Size Rainbow Print Variety Pack Face Mask for Children Reusable Comfortable Washable Made In USA masks	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.5	N
13	3	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Full Function Ski Motorcycle Neck Tube Warmer Cycling Biker Scarf Wind Face Mask	7.37	7.37	Sold & shipped by Joybuy Free delivery		5.0	N
13	4	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Unicorn Face Mask Kids Reusable Face Masks Washable 100 % Cotton 2 Layered Children Face Mask Kawaii Face Mask for Girls Unicorn Cute Mask Ages 4 to 10	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		5.0	N
13	5	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Dog Mom Face Mask Dog Lovers Adult Prints Washable Reusable Face Mask Cloth Face Mask Nose and Mouth Mask 3 Layered Breathable Facial Cover Adult Protection Dog Mom Face Mask	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		3.0	N
13	6	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	V for Vendetta Mask For Costume Party Halloween Carnival	7.25	7.25	Sold & shipped by REINDEER GIFTS INC Free delivery		5.0	N
13	7	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	3Pcs unisex face masks Protect Reusable 100% Cotton Comfy Washable Made In USA	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		4.0	N
13	8	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	4Pcs Unisex Face Mask Protect Reusable 100% Cotton Comfy Washable Made in USA Black	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		4.0	N
13	9	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	3 PCS/Pack Made in USA Cotton Face Mask Reusable Double Layered Elastic Strap Tightening	19.99	19.99	Sold & shipped by CalisonUSA Free delivery		3.0	N
13	10	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Cotton Face Mask Cloth Masks Pack for Mouth Nose Washable Reusable Double Layer Adjustable Ear Unisex	5.95	59.95	Sold & shipped by Casaba Shop Free delivery		3.5	N
13	11	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Kids Face Mask, Reusable, Washable, Easy Breath! Cover Mouth & Nose (US Seller)	8.99	8.99	Sold & shipped by FLEX-N-FLEX Free delivery		4.0	N
13	12	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Plague Doctor Mask Birds Long Nose Beak Faux Leather Steampunk Halloween Costume	15.99	15.99	Sold & shipped by Fymall Free delivery		3.5	N
13	13	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Tie Dye Spiral 1-Ply Reusable Face Mask Covering, Unisex	6.99	6.99	Pro sellerSold & shipped by Trevco		4.5	N
13	14	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	6 Pcs Lightweight Multipurpose Neck Gaiter Outdoor Face Mask Seamless Moisture Wicking Sun UV Dust Protection Reusable Washable Scarf Headwear Balaclava for Men&Women	21.99	21.99	Sold & shipped by CshidWorld LLC Free delivery		5.0	N
13	15	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	iMPOWER by Prabal Gurung Reversible Face Mask, Purple Animal Print	12.00	12.00	2-day delivery on orders $35+		5.0	N
13	16	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Fashion Washable Reusable Soft Double Layers Cotton Face Covering Mask Adults American Flag - Made In USA	8.95	8.95	Sold & shipped by DrTrendy Free delivery		4.5	N
13	17	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Small, S/M, Standard Reusable Face Mask, Gray, 10 Pack	35.82	41.37	Sold & shipped by DropAir Free delivery		3.5	N
13	18	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Women Ice Silk Sun Proof Face Mask Neck Shield Gaiter Scarf Breathable Balaclava Bandana, Black, One Size	9.99	11.99	Sold & shipped by FashionWorks Free delivery		4.5	N
13	19	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Reusable cotton face masks with a filter pocket and nose wire	9.99	15.99	Sold & shipped by Bernard Salera Free delivery		4.5	N
13	20	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	3Pcs Unisex Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA Black Christian Bible verses Red Rhinestone	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		4.5	N
13	21	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Thin Blue Line Flag Face Mask Neck Gaiter w/Free Glasses Strap	9.95	9.95	Sold & shipped by Integrity Supply Free delivery		3.0	N
13	22	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Tagital LED Face Mask 7 Colors Luminous Light for Men Women Face Mask Music Party Christmas Halloween Light Up Mask	20.99	20.99	Sold & shipped by MTM Trading LLC Free delivery		5.0	N
13	23	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	PRO MC 3Pcs Unisex Cloth Face Covering Mask Protect Reusable Comfy Washable Made In USA Polka dots Masks	19.95	19.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		4.5	N
13	24	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Batman Tie Dye Logo 1-Ply Reusable Face Mask Covering, Kids	9.99	9.99	Pro sellerSold & shipped by Trevco		3.5	N
13	25	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	ASA TECHMED Super Premium 3-Ply Reusable Face Mask in Multiple Colors - Breathable Comfort, Non-Surgical Safety Mask, Fully Machine Washable,for Office School Outdoors - (4-Pack)	9.99	9.99	Sold & shipped by ASA Techmed Inc Free delivery		4.0	N
13	26	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	4Pcs Unisex Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA Black	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		4.0	Y
13	27	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Reusable Washable Cloth Protection Face Cover Cotton Mask Lot Handmade in USA (Burgundy)	7.99	7.99	Sold & shipped by VKwear Free delivery		4.5	N
13	28	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	PVTL Face Mask with Filter, Nose Wire, Adjustable Ear Loops - Washable Three Layer Cotton Cloth - Mouth Cover Reusable Facemask	13.99	13.99	Sold & shipped by PVTL Motions Free delivery		4.0	Y
13	29	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Pack of 8 Face Covering Mask Neck Gaiter with Dust UV Protection - Elastic, Fishing and Hunting - Bulk Wholesale	17.99	17.99	2-day delivery on orders $35+Sold by BandanasWholesale, fulfilled by Walmart		3.0	N
13	30	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Reusable Cloth Face Masks Fabric Face Mask Breathable Face Mask Face Cover Protection Mouth and Nose Mask Washable Face Mask 3 Layered 100% Cotton Face Mask with Teeth Fun	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		4.0	N
13	31	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	2020 Halloween Michael Myers Mask 1978 Cosplay Latex Full Head Mask Halloween	28.77	28.77	Sold & shipped by Topkaran Free delivery		0.0	N
13	32	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	DC Comics Superman 4-Piece Face Mask Set	6.97	6.97	Free pickup today	Pickup Only	4.0	N
13	33	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Cotton Mask Reusable Face Covering 2-Layer Masks Washable Water Resistant For Adults Mascaras Tapabocas (Made in USA)	4.24	4.24	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
13	34	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Balaclava Face Mask - EEEKit Wind Water Resistant Full Face Ski Mask & Winter Sports Headwear, Neck Gaiter and Motorcycle Helmet Liner, Motorcycle Cycling Outdoor Sports Warmer Gear for Men and Women	9.97	9.97	Sold & shipped by EEEKit Free delivery		4.0	N
13	35	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Full Face Mask Cap Neck Cover Winter Ski Hat,iClover Outdoor Unisex Winter Fleece Hats Bicycle Ski Warm Wind Proof Face Mask Hood for Mens Women Dark Gray	9.99	9.99	Sold & shipped by Aziatec Inc Free delivery		0.0	Y
13	36	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	We Rise Together Face Mask BLM Resist Reusable Face Mask Washable Cloth Face Masks 4 Layered Breathable Mask Face Cover Black Lives Matter LGBT Gifts 4th of july Washable Face Mask	10.95	10.95	Sold & shipped by Awkward Styles Free delivery		4.0	N
13	37	masks	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=masks	Earloop Bandanas Women Face Neck Gaiter Mask Balaclava Wndproof Dust UV Protection	7.99	8.99	Sold & shipped by ABLEGRID Branded Free delivery		3.5	Y
14	0	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	4Pcs USA Flag NY Print Unisex Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		3.0	N
14	1	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	3Pcs Unisex USA Flag Eagle Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA Black	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		4.0	N
14	2	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	5/10pcs 3D Face Mask Bracket Inner Support Frame Silicone Holder Prevent Makeup Removal	5.99	12.99	Sold & shipped by Topkaran Free delivery		4.0	N
14	3	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Top Trenz Adult Mens XL Face Mask Wrap Cloth Reusable Fashion (Black Camo)	11.27	11.99	Sold & shipped by Camellia Charm Free delivery		3.0	N
14	4	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Eagle 100% Cotton Face Mask	7.50	7.50	Free delivery on orders over $35		4.0	N
14	5	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	This Is Not Normal Face Mask Adult Prints Washable Reusable Face Mask Cloth Face Mask Nose and Mouth Mask 3 Layered Breathable Facial Cover Adult Protection This Is Not Normal Face Mask	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		3.0	N
14	6	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	New Kids Size age 3-10 Face Mask Triple Layers 100% Cotton - Washable and Reusable - Pack of 5	19.95	19.95	Sold & shipped by greenhaus inc Free delivery		0.0	Y
14	7	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	($218 Value) Peter Thomas Roth Mix, Mask & Hydrate 6-Pcs Face Mask Kit	67.98	67.98	Sold & shipped by FastMarketPro Free delivery		4.5	N
14	8	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	2Pcs unisex Side sharing Cloth face mask Protect Reusable Comfy Washable Made In USA masks	13.95	13.95	Sold & shipped by RKAPPARELUSA Free delivery		4.5	N
14	9	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	"Friends ""How you doin'?"" 4-Piece Face Mask Set"	6.97	6.97	Free pickup today	Pickup Only	3.0	N
14	10	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Washable, Adjustable, Reusable Unisex 4-Layer Face Masks 2 Pack Dark Heather	29.99	29.99	Sold & shipped by Airquilo Free delivery		4.5	N
14	11	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Deluxe Adult Jason Overhead Latex Mask with Removable Hockey Mask	44.05	44.05	Sold & shipped by BuyCostumes Free delivery		1.0	N
14	12	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Fashion Face Masks Reusable with Visible Expression Clear Window Daily Face Cover Comfortable Breathable Washable Unisex	9.99	9.99	Pro sellerSold & shipped by Shop LC Free delivery		4.0	N
14	13	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Best Grandpa Face Mask Father's Day Gift Reusable Face Masks Fabric Face Mask Breathable Face Mask Washable Face Mask 3 Layered 100% Cotton	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		4.0	N
14	14	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Sew-Your-Own Reusable Face Mask Kit, Set of 4 w/ Assorted Fabrics	10.00	10.00	2-day delivery on orders $35+		4.0	Y
14	15	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Face Mask Triple Layers 100% Cotton Washable Reusable With Filter Pocket. Unisex	7.49	7.49	Pro sellerSold & shipped by All About Uniforms, Inc. Free delivery		3.5	N
14	16	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Disposable Kids Face Mask Child Size Camo Print Pleated 3 ply - 50 pieces Children Size Blue Boys	15.99	15.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		0.0	N
14	17	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Fashion Washable Reusable Soft Double Layers Cotton Face Covering Mask Adults  Smile- Made In USA	9.95	9.95	Sold & shipped by DrTrendy Free delivery		4.0	N
14	18	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	USA Flag 100% Cotton Face Mask	7.50	7.50	Free delivery on orders over $35		3.5	Y
14	19	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Men Earloop Bandana Face Neck Gaiter Mask Balaclava Men Women Dust-proof Windproof UV Protection	6.99	8.99	Sold & shipped by ABLEGRID Branded Free delivery		3.5	Y
14	20	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	24seven Comfort Apparel Face Mask Adult Black Paisley Double Layer Knit Reusable Face Mask made in USA	11.99	11.99	Sold & shipped by 24seven Comfort Apparel Free delivery		4.0	Y
14	21	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Michael Myers Mask Curse Of	54.44	54.44	 Free delivery		4.5	N
14	22	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	L'Oreal Paris Revitalift Triple Power Intensive Anti-Aging Night Face Mask, 1.7 oz.	17.97	17.97	2-day delivery on orders $35+Free pickup today		4.0	Y
14	23	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Michael Myers Mask H18 Final	53.90	53.90	 Free delivery		3.0	N
14	24	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	3Pcs Cloth Toddler face mask Protect Reusable Comfy Washable Made In USA masks	18.95	18.95	Sold & shipped by RKAPPARELUSA Free delivery		4.0	N
14	25	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Unisex Face Mask Protect Washable 100% Cotton Comfy - Water proof - Black	5.87	5.87	Sold & shipped by Catlerio Free delivery		0.0	N
14	26	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Friday the 13th Scary Costume| Jason Voorhees Mask Classic Version	13.99	13.99	Sold & shipped by Toynk Toys LLC Free delivery		5.0	N
14	27	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Scary Red Hair Clown Latex Head Mask Horror Halloween Fancy Dress Costume Props	16.06	16.06	Sold & shipped by Hadley Trading Group Corp Free delivery		3.0	N
14	28	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	10Pcs Women Men Breathable Cycling Face Mask	5.99	9.99	Sold & shipped by Catlerio Free delivery		5.0	Y
14	29	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Kids Toddle Reusable Washable Cloth Face Protection Cover Stretch Handmade Mask (Birthday/White)	6.95	6.95	Sold & shipped by VKwear Free delivery		3.0	N
14	30	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	4Pcs Unisex Cloth Leopard Print face mask Protect Reusable Comfy Washable Made In USA masks	15.95	15.95	Sold & shipped by RKAPPARELUSA Free delivery		3.0	N
14	31	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	3 Pcs unisex Kids Size Ice Pop Print Variety Pack Face Mask for Children Reusable Comfortable Washable Made In USA masks	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		5.0	Y
14	32	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Biden Harris Face Mask Biden Harris 2020 Mask Political Face Mask Support Democracy 2020 Election Face Mask	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		5.0	N
14	33	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	PJ Masks Turbo Blast Catboy Dress Up Set, Ages 3 +	17.88	17.88	Free delivery on orders over $35Free pickup today		3.0	Y
14	34	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	($35 Value) Image Skin Care Ageless Total Resurfacing Face Mask, 2 Oz	21.50	21.50	Free delivery on orders over $35		4.5	N
14	35	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	Heart Mask Reusable Face Mask Washable Cloth Face Mask Fabric Face Mask Mouth and Nose Mask 3 Layered 100% Cotton Breathable Face Mask	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		4.0	N
14	36	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	3 Pack Face Mask 100% Cotton,Washable, Reusable, Breathable, Unisex Mask *US SELLER*	13.95	13.95	Sold & shipped by greenhaus inc Free delivery		4.0	Y
14	37	masks	https://www.walmart.com/search/?cat_id=0&page=14&ps=40&query=masks	1/3/5pcs Sunscreen Quick-drying Anti-ultraviolet Riding Mask Face Shield Face Balaclava Mask Outdoor Ski Cycling Helmet Ghost Hood	10.39	25.69	Sold & shipped by Joybuy Free delivery		3.0	N
15	0	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	10Pcs Women Men Breathable Cycling Face Mask	5.99	9.99	Sold & shipped by Catlerio Free delivery		5.0	Y
15	1	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Sew-Your-Own Reusable Face Mask Kit, Set of 4 w/ Assorted Fabrics	10.00	10.00	2-day delivery on orders $35+		4.0	Y
15	2	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	24seven Comfort Apparel Face Mask Adult Black Paisley Double Layer Knit Reusable Face Mask made in USA	11.99	11.99	Sold & shipped by 24seven Comfort Apparel Free delivery		4.0	Y
15	3	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	American Flag Face Mask - 3pcs Reusable ( not for medical use) Breathable summer face mask with America Flag	14.99	14.99	Free delivery on orders over $35		1.0	N
15	4	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Superhero Kids Children  Avenger Costume Mask Halloween Party Toy	8.95	8.95	Sold & shipped by REINDEER GIFTS INC Free delivery		3.0	Y
15	5	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Washable Reusable Fashion Face MAsk- Protection from Dust & Droplets- Unisex 2- White	15.00	15.00	Pro sellerSold & shipped by Icon Luxury Group Free delivery		3.5	N
15	6	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Miarhb Plastic Face Mask Holder Reusable Mask Bracket Increases Breathing Space 20Pcs	11.65	11.65	Sold & shipped by Joybuy Express Free delivery		0.0	N
15	7	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Donuts Rainbows and Unicorns Pattern 1-Ply Reusable Face Mask Covering, Kids	9.99	9.99	Pro sellerSold & shipped by Trevco		3.5	Y
15	8	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Tactical Biker Cycling Full Face Ninja Ski Mask Breathable Motorcycle Winter Balaclava	6.37	6.37	Sold & shipped by Treasure Gurus, LLC		5.0	Y
15	9	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Rothco Acrylic One-Hole Face Mask, Black	8.99	9.29	Sold & shipped by ArmyNavyPX Free delivery		4.0	Y
15	10	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	USA Flag Face Mask USA Face Mask American Flag Face Mask Reusable Face Mask Washable Face Mask Cloth Reusable Fabric Mouth Mask	12.95	12.95	Sold & shipped by Awkward Styles Free delivery		3.5	N
15	11	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	3 Pack Cotton Mask Reusable Washable Face Mask with Filter Pocket	18.95	18.95	Sold & shipped by Awkward Styles Free delivery		3.0	N
15	12	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Child Face Mask l Mask | Kids Face Mask | Face Mask | Mask For Kids | Kids Mask | Mask | Masks | Boys Face Mask	14.98	14.98	Sold & shipped by US CHANDELIER CORPORATION Free delivery		2.0	N
15	13	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Oh Look It's Wine O'clock Face Mask Funny Adult Prints Washable Reusable Face Mask Cloth Nose and Mouth Mask 3 Layered Breathable Facial Cover Adult Protection Oh Look It's Wine O'clock Face Mask	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		4.0	N
15	14	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	USA Flag 100% Cotton Face Mask	7.50	7.50	Free delivery on orders over $35		3.5	Y
15	15	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	3 Pack Face Mask 100% Cotton,Washable, Reusable, Breathable, Unisex Mask *US SELLER*	13.95	13.95	Sold & shipped by greenhaus inc Free delivery		4.0	Y
15	16	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	L'Oreal Paris Revitalift Triple Power Intensive Anti-Aging Night Face Mask, 1.7 oz.	17.97	17.97	2-day delivery on orders $35+Free pickup today		4.0	Y
15	17	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Disposable Face Mask 3 Ply 50 PCS - Perfect Size for Girls with Earloop Anti-Dust NO Balaclavas	15.99	15.99	Sold & shipped by LEAMOO CORPORATION Free delivery		0.0	Y
15	18	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Lanhui Adjustable Face Mask Lanyard Handy&Convenient Safety Mask Rest&Ear Holder Rope	10.80	10.80	Sold & shipped by Joybuy Free delivery		5.0	Y
15	19	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Jesus Print Face Mask Washable Cloth Face Mask Reusable Face mask Fabric Face Mask Mouth Mask 3 Layered 100% Cotton Face Mask Church Face Mask	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		3.5	N
15	20	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Washable Face Mask Cloth Reusable Fabric Mouth Mask 100% Cotton Face Mask American Lips USA Facial Cover Protection Breathable Mask Cute	10.95	10.95	2-day delivery on orders $35+Sold by Awkward Styles, fulfilled by Walmart		3.5	N
15	21	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	PRO MC 2Pcs unisex face masks Flower Floral Print Protect Reusable Comfy Washable Made In USA	12.95	12.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		3.5	N
15	22	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Ma Croix Black 3-Ply Disposable Masks	14.99	14.99	Sold & shipped by MA CROIX, INC Free delivery		4.0	Y
15	23	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	7 Pack Multi Color Reusable Face Masks 3 Layer Cotton Fabric with Pocket for Filter, Nose Strip and Adjustable Ear Loops	39.99	39.99	Sold & shipped by Saris and Things, Inc Free delivery		5.0	Y
15	24	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Cotton Mask Reusable Washable Face Mask with Filter Pocket	7.95	7.95	Sold & shipped by Awkward Styles Free delivery		3.0	Y
15	25	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	3 Pcs unisex Kids Size Ice Pop Print Variety Pack Face Mask for Children Reusable Comfortable Washable Made In USA masks	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		5.0	Y
15	26	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	"Youth/Adult, Spider Man Character, Cloth Protection Face Cover Mask, double layer. with Free Adjustable Hook, ""Spider Man"" Size 7"" wide x 5"" high"	10.99	10.99	Sold & shipped by HEYBCLO ENTERPRISES Free delivery		0.0	Y
15	27	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	50PCS 3 LAYER DISPOSABLE FACE MASK	39.99	39.99	Sold & shipped by ORE INTERNATIONAL INC Free delivery		3.0	N
15	28	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	3D Face Mask Bracket Inner Support Frame Breathable Lipstick Protector Reusable	6.77	7.77	Sold & shipped by Topkaran Free delivery		0.0	Y
15	29	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	PJ Masks Turbo Blast Catboy Dress Up Set, Ages 3 +	17.88	17.88	Free delivery on orders over $35Free pickup today		3.0	Y
15	30	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Full Face Mask Cap Neck Cover Winter Ski Hat,iClover Outdoor Unisex Winter Fleece Hats Bicycle Ski Warm Wind Proof Face Mask Hood for Mens Women Dark Gray	9.99	9.99	Sold & shipped by Aziatec Inc Free delivery		0.0	Y
15	31	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Hello Kitty Face and Stripes 1-Ply Reusable Face Mask Covering, Unisex	6.99	6.99	Pro sellerSold & shipped by Trevco		5.0	Y
15	32	masks	https://www.walmart.com/search/?cat_id=0&page=15&ps=40&query=masks	Reusable Face Mask Washable Cat Face Mask Cloth Face Masks 4 Layered Breathable Mouth and Nose Mask Cat Whiskers Mask Cat Lovers Mask Kitten Face Mask Kitten Love	12.95	12.95	Sold & shipped by Awkward Styles Free delivery		3.5	Y
